station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VHHH,2017-02-15 12:00,113.9219,22.3094,66.20,46.40,48.83,110.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151200Z 11007KT 090V150 CAVOK 19/08 Q1024 NOSIG
VHHH,2017-02-15 12:30,113.9219,22.3094,66.20,46.40,48.83,110.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151230Z 11009KT 070V160 CAVOK 19/08 Q1024 NOSIG
VHHH,2017-02-15 13:00,113.9219,22.3094,66.20,50.00,55.88,90.00,11.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151300Z 09011KT 070V140 CAVOK 19/10 Q1024 NOSIG
VHHH,2017-02-15 13:30,113.9219,22.3094,66.20,51.80,59.74,90.00,12.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151330Z 09012KT CAVOK 19/11 Q1024 NOSIG
VHHH,2017-02-15 14:00,113.9219,22.3094,66.20,51.80,59.74,100.00,11.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151400Z 10011KT 070V130 CAVOK 19/11 Q1024 NOSIG
VHHH,2017-02-15 14:30,113.9219,22.3094,64.40,53.60,67.95,100.00,10.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151430Z 10010KT CAVOK 18/12 Q1024 NOSIG
VHHH,2017-02-15 15:00,113.9219,22.3094,66.20,55.40,68.15,90.00,11.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151500Z 09011KT CAVOK 19/13 Q1024 NOSIG
VHHH,2017-02-15 15:30,113.9219,22.3094,64.40,53.60,67.95,110.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151530Z 11008KT CAVOK 18/12 Q1024 NOSIG
VHHH,2017-02-15 16:00,113.9219,22.3094,64.40,55.40,72.56,100.00,11.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151600Z 10011KT 9999 FEW045 18/13 Q1024 NOSIG
VHHH,2017-02-15 16:30,113.9219,22.3094,64.40,55.40,72.56,100.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151630Z 10009KT 9999 FEW045 18/13 Q1023 NOSIG
VHHH,2017-02-15 17:00,113.9219,22.3094,66.20,55.40,68.15,100.00,8.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 151700Z 10008KT 070V150 CAVOK 19/13 Q1023 NOSIG
VHHH,2017-02-15 17:30,113.9219,22.3094,64.40,55.40,72.56,90.00,9.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151730Z 09009KT CAVOK 18/13 Q1023 NOSIG
VHHH,2017-02-15 18:00,113.9219,22.3094,64.40,55.40,72.56,80.00,6.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151800Z 08006KT 9999 FEW030 18/13 Q1023 NOSIG
VHHH,2017-02-15 18:30,113.9219,22.3094,64.40,55.40,72.56,90.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151830Z 09009KT 9999 FEW030 18/13 Q1022 NOSIG
VHHH,2017-02-15 19:00,113.9219,22.3094,64.40,55.40,72.56,80.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151900Z 08009KT 9999 FEW025 18/13 Q1022 NOSIG
VHHH,2017-02-15 19:30,113.9219,22.3094,64.40,55.40,72.56,80.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 151930Z 08009KT 9999 FEW025 18/13 Q1022 NOSIG
VHHH,2017-02-15 20:00,113.9219,22.3094,64.40,55.40,72.56,90.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 152000Z 09009KT 9999 FEW025 18/13 Q1022 NOSIG
VHHH,2017-02-15 20:30,113.9219,22.3094,62.60,55.40,77.29,80.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152030Z 08009KT 9999 FEW025 17/13 Q1022 NOSIG
VHHH,2017-02-15 21:00,113.9219,22.3094,62.60,55.40,77.29,70.00,7.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152100Z 07007KT 9999 FEW025 17/13 Q1021 NOSIG
VHHH,2017-02-15 21:30,113.9219,22.3094,62.60,55.40,77.29,70.00,7.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152130Z 07007KT 9999 FEW025 17/13 Q1021 NOSIG
VHHH,2017-02-15 22:00,113.9219,22.3094,62.60,53.60,72.38,80.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152200Z 08006KT 9999 FEW025 17/12 Q1022 NOSIG
VHHH,2017-02-15 22:30,113.9219,22.3094,62.60,53.60,72.38,80.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152230Z 08006KT 9999 FEW025 17/12 Q1022 NOSIG
VHHH,2017-02-15 23:00,113.9219,22.3094,62.60,53.60,72.38,90.00,5.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152300Z 09005KT 9999 FEW025 17/12 Q1022 NOSIG
VHHH,2017-02-15 23:30,113.9219,22.3094,62.60,53.60,72.38,60.00,3.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 152330Z 06003KT 010V080 9999 FEW025 17/12 Q1022 NOSIG
VHHH,2017-02-16 00:00,113.9219,22.3094,64.40,53.60,67.95,M,2.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 160000Z VRB02KT 9999 FEW025 18/12 Q1023 NOSIG
VHHH,2017-02-16 00:30,113.9219,22.3094,66.20,55.40,68.15,M,3.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 160030Z VRB03KT 9999 FEW025 19/13 Q1023 NOSIG
VHHH,2017-02-16 01:00,113.9219,22.3094,66.20,55.40,68.15,340.00,2.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 160100Z 34002KT 9999 FEW028 19/13 Q1023 NOSIG
VHHH,2017-02-16 01:30,113.9219,22.3094,68.00,55.40,64.04,50.00,4.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 160130Z 05004KT 9999 FEW028 20/13 Q1023 NOSIG
VHHH,2017-02-16 02:00,113.9219,22.3094,68.00,55.40,64.04,50.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 160200Z 05009KT 9999 FEW025 20/13 Q1023 NOSIG
VHHH,2017-02-16 02:30,113.9219,22.3094,68.00,55.40,64.04,50.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 160230Z 05007KT 9999 FEW025 20/13 Q1023 NOSIG
VHHH,2017-02-16 03:00,113.9219,22.3094,69.80,55.40,60.21,30.00,5.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 160300Z 03005KT 9999 FEW030 21/13 Q1023 NOSIG
VHHH,2017-02-16 03:30,113.9219,22.3094,69.80,55.40,60.21,360.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 160330Z 36004KT 9999 FEW030 21/13 Q1022 BECMG 26010KT
VHHH,2017-02-16 04:00,113.9219,22.3094,71.60,57.20,60.44,280.00,7.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160400Z 28007KT 9999 FEW030 22/14 Q1022 NOSIG
VHHH,2017-02-16 04:30,113.9219,22.3094,71.60,57.20,60.44,270.00,8.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160430Z 27008KT 9999 FEW030 22/14 Q1022 NOSIG
VHHH,2017-02-16 05:00,113.9219,22.3094,69.80,55.40,60.21,270.00,9.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 160500Z 27009KT 9999 FEW030 21/13 Q1021 NOSIG
VHHH,2017-02-16 05:30,113.9219,22.3094,69.80,55.40,60.21,270.00,8.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 160530Z 27008KT 9999 FEW030 21/13 Q1021 NOSIG
VHHH,2017-02-16 06:00,113.9219,22.3094,71.60,55.40,56.63,270.00,7.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160600Z 27007KT 9999 FEW030 22/13 Q1020 NOSIG
VHHH,2017-02-16 06:30,113.9219,22.3094,71.60,57.20,60.44,280.00,8.00,0.00,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160630Z 28008KT 9999 FEW030 22/14 Q1020 NOSIG
VHHH,2017-02-16 07:00,113.9219,22.3094,71.60,57.20,60.44,270.00,8.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160700Z 27008KT 9999 FEW030 22/14 Q1019 NOSIG
VHHH,2017-02-16 07:30,113.9219,22.3094,71.60,57.20,60.44,280.00,7.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160730Z 28007KT 9999 FEW030 22/14 Q1019 NOSIG
VHHH,2017-02-16 08:00,113.9219,22.3094,71.60,57.20,60.44,280.00,5.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160800Z 28005KT 9999 FEW030 22/14 Q1019 NOSIG
VHHH,2017-02-16 08:30,113.9219,22.3094,73.40,57.20,56.88,280.00,6.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 160830Z 28006KT 9999 FEW030 23/14 Q1019 NOSIG
VHHH,2017-02-16 09:00,113.9219,22.3094,71.60,57.20,60.44,20.00,4.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160900Z 02004KT 290V060 9999 FEW030 22/14 Q1019 NOSIG
VHHH,2017-02-16 09:30,113.9219,22.3094,71.60,55.40,56.63,30.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 160930Z 03005KT CAVOK 22/13 Q1019 NOSIG
VHHH,2017-02-16 10:00,113.9219,22.3094,69.80,55.40,60.21,60.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 161000Z 06006KT CAVOK 21/13 Q1019 NOSIG
VHHH,2017-02-16 10:30,113.9219,22.3094,69.80,55.40,60.21,110.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 161030Z 11004KT 010V180 CAVOK 21/13 Q1019 NOSIG
VHHH,2017-02-16 11:00,113.9219,22.3094,69.80,53.60,56.38,110.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 161100Z 11005KT 060V210 CAVOK 21/12 Q1019 NOSIG
VHHH,2017-02-16 11:30,113.9219,22.3094,69.80,53.60,56.38,90.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 161130Z 09004KT 030V180 CAVOK 21/12 Q1020 NOSIG
VHHH,2017-02-16 12:00,113.9219,22.3094,68.00,53.60,59.97,70.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 161200Z 07008KT CAVOK 20/12 Q1020 NOSIG
VHHH,2017-02-16 12:30,113.9219,22.3094,68.00,51.80,56.13,100.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 161230Z 10007KT CAVOK 20/11 Q1020 NOSIG
VHHH,2017-02-16 13:00,113.9219,22.3094,68.00,50.00,52.51,70.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 161300Z 07008KT CAVOK 20/10 Q1020 NOSIG
VHHH,2017-02-16 13:30,113.9219,22.3094,68.00,50.00,52.51,70.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 161330Z 07008KT CAVOK 20/10 Q1020 NOSIG
VHHH,2017-02-16 14:00,113.9219,22.3094,68.00,51.80,56.13,60.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 161400Z 06010KT CAVOK 20/11 Q1020 NOSIG
VHHH,2017-02-16 14:30,113.9219,22.3094,66.20,53.60,63.82,70.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161430Z 07009KT CAVOK 19/12 Q1021 NOSIG
VHHH,2017-02-16 15:00,113.9219,22.3094,66.20,53.60,63.82,70.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161500Z 07009KT CAVOK 19/12 Q1021 NOSIG
VHHH,2017-02-16 15:30,113.9219,22.3094,66.20,53.60,63.82,100.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161530Z 10006KT 070V150 CAVOK 19/12 Q1020 NOSIG
VHHH,2017-02-16 16:00,113.9219,22.3094,66.20,53.60,63.82,110.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161600Z 11006KT 070V180 CAVOK 19/12 Q1020 NOSIG
VHHH,2017-02-16 16:30,113.9219,22.3094,66.20,53.60,63.82,80.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161630Z 08005KT CAVOK 19/12 Q1020 NOSIG
VHHH,2017-02-16 17:00,113.9219,22.3094,66.20,51.80,59.74,M,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161700Z VRB04KT CAVOK 19/11 Q1020 NOSIG
VHHH,2017-02-16 17:30,113.9219,22.3094,66.20,53.60,63.82,M,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 161730Z VRB02KT CAVOK 19/12 Q1020 NOSIG
VHHH,2017-02-16 18:00,113.9219,22.3094,64.40,53.60,67.95,100.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 161800Z 10005KT 050V130 CAVOK 18/12 Q1020 NOSIG
VHHH,2017-02-16 18:30,113.9219,22.3094,64.40,51.80,63.60,90.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 161830Z 09004KT 060V170 CAVOK 18/11 Q1020 NOSIG
VHHH,2017-02-16 19:00,113.9219,22.3094,62.60,51.80,67.75,160.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 161900Z 16004KT 150V220 CAVOK 17/11 Q1019 NOSIG
VHHH,2017-02-16 19:30,113.9219,22.3094,62.60,51.80,67.75,100.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 161930Z 10004KT 060V140 CAVOK 17/11 Q1019 NOSIG
VHHH,2017-02-16 20:00,113.9219,22.3094,62.60,57.20,82.50,60.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 162000Z 06005KT 030V090 CAVOK 17/14 Q1019 NOSIG
VHHH,2017-02-16 20:30,113.9219,22.3094,64.40,55.40,72.56,50.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 162030Z 05004KT 020V090 CAVOK 18/13 Q1020 NOSIG
VHHH,2017-02-16 21:00,113.9219,22.3094,64.40,59.00,82.62,340.00,10.00,0.00,30.12,M,5.59,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 162100Z 34010KT 9000 FEW040 18/15 Q1020 NOSIG
VHHH,2017-02-16 21:30,113.9219,22.3094,64.40,59.00,82.62,330.00,8.00,0.00,30.12,M,5.59,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 162130Z 33008KT 9000 FEW040 18/15 Q1020 NOSIG
VHHH,2017-02-16 22:00,113.9219,22.3094,62.60,57.20,82.50,340.00,7.00,0.00,30.12,M,5.59,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 162200Z 34007KT 9000 FEW040 17/14 Q1020 NOSIG
VHHH,2017-02-16 22:30,113.9219,22.3094,60.80,55.40,82.37,160.00,5.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,60.80,VHHH 162230Z 16005KT 100V220 9999 FEW025 16/13 Q1021 NOSIG
VHHH,2017-02-16 23:00,113.9219,22.3094,60.80,55.40,82.37,130.00,6.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,60.80,VHHH 162300Z 13006KT 090V170 9999 FEW025 16/13 Q1021 NOSIG
VHHH,2017-02-16 23:30,113.9219,22.3094,62.60,57.20,82.50,80.00,3.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 162330Z 08003KT 050V130 9999 FEW025 17/14 Q1021 NOSIG
VHHH,2017-02-17 00:00,113.9219,22.3094,64.40,57.20,77.45,120.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 170000Z 12004KT 080V180 CAVOK 18/14 Q1022 NOSIG
VHHH,2017-02-17 00:30,113.9219,22.3094,68.00,59.00,72.92,70.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 170030Z 07004KT CAVOK 20/15 Q1022 NOSIG
VHHH,2017-02-17 01:00,113.9219,22.3094,69.80,59.00,68.55,60.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 170100Z 06007KT CAVOK 21/15 Q1022 NOSIG
VHHH,2017-02-17 01:30,113.9219,22.3094,69.80,57.20,64.26,50.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 170130Z 05006KT 9999 FEW040 21/14 Q1022 NOSIG
VHHH,2017-02-17 02:00,113.9219,22.3094,69.80,57.20,64.26,30.00,4.00,0.00,30.18,M,5.59,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 170200Z 03004KT 9000 FEW035 21/14 Q1022 NOSIG
VHHH,2017-02-17 02:30,113.9219,22.3094,71.60,59.00,64.48,300.00,5.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 170230Z 30005KT 9999 FEW035 22/15 Q1022 NOSIG
VHHH,2017-02-17 03:00,113.9219,22.3094,71.60,59.00,64.48,320.00,5.00,0.00,30.18,M,3.73,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 170300Z 32005KT 6000 FEW035 22/15 Q1022 NOSIG
VHHH,2017-02-17 03:30,113.9219,22.3094,73.40,59.00,60.67,300.00,6.00,0.00,30.18,M,3.73,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 170330Z 30006KT 6000 FEW035 23/15 Q1022 NOSIG
VHHH,2017-02-17 04:00,113.9219,22.3094,73.40,57.20,56.88,270.00,7.00,0.00,30.15,M,3.11,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 170400Z 27007KT 5000 FEW035 23/14 Q1021 NOSIG
VHHH,2017-02-17 04:30,113.9219,22.3094,73.40,59.00,60.67,270.00,8.00,0.00,30.15,M,3.73,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 170430Z 27008KT 6000 FEW035 23/15 Q1021 NOSIG
VHHH,2017-02-17 05:00,113.9219,22.3094,75.20,59.00,57.12,270.00,7.00,0.00,30.15,M,3.73,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 170500Z 27007KT 6000 FEW040 24/15 Q1021 NOSIG
VHHH,2017-02-17 05:30,113.9219,22.3094,75.20,57.20,53.55,270.00,8.00,0.00,30.12,M,4.35,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 170530Z 27008KT 7000 FEW040 24/14 Q1020 NOSIG
VHHH,2017-02-17 06:00,113.9219,22.3094,75.20,55.40,50.17,260.00,9.00,0.00,30.09,M,5.59,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 170600Z 26009KT 9000 FEW040 24/13 Q1019 NOSIG
VHHH,2017-02-17 06:30,113.9219,22.3094,77.00,55.40,47.25,270.00,9.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 170630Z 27009KT 9999 FEW035 25/13 Q1019 NOSIG
VHHH,2017-02-17 07:00,113.9219,22.3094,75.20,51.80,43.97,270.00,9.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 170700Z 27009KT 9999 FEW035 24/11 Q1019 NOSIG
VHHH,2017-02-17 07:30,113.9219,22.3094,77.00,50.00,38.74,260.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 170730Z 26007KT CAVOK 25/10 Q1018 NOSIG
VHHH,2017-02-17 08:00,113.9219,22.3094,77.00,53.60,44.25,270.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 170800Z 27007KT CAVOK 25/12 Q1018 NOSIG
VHHH,2017-02-17 08:30,113.9219,22.3094,77.00,55.40,47.25,270.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 170830Z 27006KT CAVOK 25/13 Q1018 NOSIG
VHHH,2017-02-17 09:00,113.9219,22.3094,75.20,57.20,53.55,30.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 170900Z 03004KT 340V050 CAVOK 24/14 Q1019 NOSIG
VHHH,2017-02-17 09:30,113.9219,22.3094,73.40,55.40,53.29,40.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 170930Z 04006KT CAVOK 23/13 Q1019 NOSIG
VHHH,2017-02-17 10:00,113.9219,22.3094,75.20,57.20,53.55,30.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 171000Z 03005KT CAVOK 24/14 Q1019 NOSIG
VHHH,2017-02-17 10:30,113.9219,22.3094,73.40,55.40,53.29,70.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 171030Z 07007KT CAVOK 23/13 Q1019 NOSIG
VHHH,2017-02-17 11:00,113.9219,22.3094,71.60,57.20,60.44,140.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 171100Z 14004KT CAVOK 22/14 Q1019 NOSIG
VHHH,2017-02-17 11:30,113.9219,22.3094,71.60,57.20,60.44,M,2.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 171130Z VRB02KT CAVOK 22/14 Q1019 NOSIG
VHHH,2017-02-17 12:00,113.9219,22.3094,71.60,57.20,60.44,60.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 171200Z 06005KT CAVOK 22/14 Q1020 NOSIG
VHHH,2017-02-17 12:30,113.9219,22.3094,71.60,57.20,60.44,70.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 171230Z 07005KT CAVOK 22/14 Q1020 NOSIG
VHHH,2017-02-17 13:00,113.9219,22.3094,69.80,55.40,60.21,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 171300Z VRB02KT CAVOK 21/13 Q1021 NOSIG
VHHH,2017-02-17 13:30,113.9219,22.3094,69.80,55.40,60.21,70.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 171330Z 07005KT CAVOK 21/13 Q1021 NOSIG
VHHH,2017-02-17 14:00,113.9219,22.3094,69.80,55.40,60.21,M,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 171400Z VRB03KT CAVOK 21/13 Q1021 NOSIG
